id,region,name,res1,res2,res3,res4,res5,res6
62,los_angeles,El Cholo,308,227,60,608,64,546
63,los_angeles,One Pico,360,285,625,606,656,558
64,los_angeles,Mario's Peruvian,508,19,179,318,529,114
65,los_angeles,OCEAN AVE. SEAFOOD,133,227,52,60,407,523
66,los_angeles,Il Piccolino,314,439,170,643,296,436
67,los_angeles,Cafe Santorini,409,454,217,492,625,181
68,los_angeles,Pastina,149,266,240,84,384,500
69,los_angeles,Les Freres Taix,546,642,227,134,652,17
70,los_angeles,Kachina Grill,516,148,126,667,392,450
71,los_angeles,Shenandoah Cafe,294,146,597,643,368,244
72,los_angeles,Caioti,284,478,474,4,395,53
73,los_angeles,Moustache Cafe,2,148,423,644,643,642
74,los_angeles,Cha Cha Cha,146,227,148,507,4,133
75,los_angeles,Dragon Regency,609,255,98,311,382,443
76,los_angeles,Schatzi on Main,527,197,227,133,60,597
77,los_angeles,Figs,53,222,432,284,488,474
78,los_angeles,Katsu 3rd,141,161,241,144,597,595
79,los_angeles,Mr. Chow,603,586,608,299,368,597
80,los_angeles,The Reel Inn,65,512,284,25,474,75
81,los_angeles,Cafe Pierre,661,127,226,294,563,225
82,los_angeles,La Frite,222,432,53,17,474,591
83,los_angeles,LOCANDA VENETA,636,246,282,576,223,402
84,los_angeles,SHIRO,407,164,478,349,350,448
85,los_angeles,Carrots,4,153,19,586,349,636
86,los_angeles,Mi Piace,148,262,343,612,621,545
87,los_angeles,Farfalla on La Brea,148,60,612,621,545,453
88,los_angeles,Typhoon,507,24,44,543,133,146
89,los_angeles,Hollywood Hot Dog Co.,474,448,423,286,284,652
90,los_angeles,Cafe Maurice,227,156,60,523,278,197
91,los_angeles,Berty's,226,356,437,175,127,661
92,los_angeles,Bellapasta,453,342,273,419,604,327
93,los_angeles,Hal's,137,30,34,11,13,516
94,los_angeles,Du-par's,318,75,179,133,252,489
95,los_angeles,Peppone,337,551,349,309,308,262
96,los_angeles,McCormick & Schmick's - LA,586,644,1,349,2,650
97,los_angeles,Nicola's Kitchen,238,658,558,449,217,389
98,los_angeles,Milky Way,643,578,528,314,170,52
99,los_angeles,The Original Pantry Bakery & Sandwich Shop,78,288,652,448,336,286
100,los_angeles,The Raymond,225,659,357,620,503,218
101,los_angeles,Osteria Nonni,474,591,314,487,4,432
102,los_angeles,Koutoubia,597,661,127,244,241,294
103,los_angeles,Les Pyrenees,349,516,488,563,545,239
104,los_angeles,Jitlada,432,609,591,222,137,53
105,los_angeles,Chaco,128,433,346,191,174,413
106,los_angeles,THE PALM,612,197,52,644,60,148
107,los_angeles,Cafe '50s,75,318,227,133,60,489
108,los_angeles,CAMPANILE,223,164,586,644,603,636
109,los_angeles,Caffe Latte,78,652,288,569,448,478
110,los_angeles,Piazza Rodeo,262,527,148,612,450,302
111,los_angeles,La Scala Presto,284,605,273,498,453,565
112,los_angeles,L'Escoffier,620,418,659,116,199,246
113,los_angeles,Hungarian Budapest,350,432,170,591,314,339
114,los_angeles,Primi,86,595,626,364,186,612
115,los_angeles,Cafe del Rey,223,120,244,466,636,299
116,los_angeles,Emporio Armani Express,1,277,545,371,171,460
117,los_angeles,TALESAI,434,406,159,141,241,144
118,los_angeles,L.A. Farm,163,161,148,126,595,458
119,los_angeles,Nate 'n Al's,78,115,284,652,37,609
120,los_angeles,Riva,31,86,465,337,597,99
121,los_angeles,Gladstone's Universal CityWalk,227,197,60,643,294,148
122,los_angeles,Toto,609,115,420,598,597,19
123,los_angeles,Matty's on Melrose,578,528,439,436,403,621
124,los_angeles,Trattoria Angeli,545,40,146,332,302,148
125,los_angeles,Cicada,644,595,603,586,148,612
126,los_angeles,Mario's,432,565,642,134,53,222
127,los_angeles,Angeli Caffe,170,148,314,621,171,423
128,los_angeles,Ciao Chow Express,454,625,373,372,656,367
129,los_angeles,Barsac Brasserie,148,332,152,262,422,402
130,los_angeles,El Emperador Maya,449,656,217,181,238,558
131,los_angeles,Drago,636,586,148,223,603,595
132,los_angeles,The Fish Company,546,64,227,61,507,589
133,los_angeles,Mni's Bakery & Espresso Bar,423,432,2,53,222,652
134,los_angeles,Benny's BBQ,106,166,369,207,380,505
135,los_angeles,Stage Deli,75,79,489,179,318,452
136,los_angeles,Feast from the East,519,67,176,427,275,668
137,los_angeles,Maldonado's,620,250,377,225,659,357
138,los_angeles,Broadway Deli,60,227,197,219,75,632
139,los_angeles,St. James's Club,418,225,223,563,659,503
140,los_angeles,Ginza Sushi-Ko,400,246,47,370,168,627
141,los_angeles,Atlas Bar & Grill,371,527,2,644,394,402
142,los_angeles,Patrick's Roadhouse,28,489,75,497,438,318
143,los_angeles,U-Zen,609,170,183,643,337,196
144,los_angeles,Tatou,644,501,371,653,611,603
145,los_angeles,Salud,407,75,378,671,5,489
146,los_angeles,Bambu,241,52,527,375,379,542
147,los_angeles,Burger Continental,75,590,336,497,78,478
148,los_angeles,Gilliland's,516,4,146,563,597,434
149,los_angeles,Cafe Bellissimo,546,227,642,134,284,439
150,los_angeles,Tribeca City Pizza,498,75,227,219,284,60
151,los_angeles,Sabor Too,356,294,142,428,563,290
152,los_angeles,Trilussa,259,314,439,56,148,170
153,los_angeles,Canter's,227,318,452,60,75,632
154,los_angeles,Mi Ranchito,350,478,630,423,286,652
155,los_angeles,Alejo,19,598,359,131,333,318
156,los_angeles,MATSUHISA,10,148,620,227,246,164
157,los_angeles,Nawab of India,338,432,53,284,591,474
158,los_angeles,Roxbury,323,219,438,421,49,531
159,los_angeles,JIMMY'S,620,10,603,644,223,576
160,los_angeles,Seafood Grill & Broiler,489,75,452,318,28,179
161,los_angeles,Terrazza Toscana,603,650,299,586,597,466
162,los_angeles,Jerry's Famous Deli,334,68,562,75,493,498
163,los_angeles,LAWRY'S PRIME RIB,120,466,463,244,368,17
164,los_angeles,Nowhere Cafe,288,119,284,222,336,474
165,los_angeles,Truly Yours,4,134,146,222,516,642
166,los_angeles,Rae's,75,318,489,179,44,378
167,los_angeles,Bob Henry's The Round Table,439,408,262,174,206,314
168,los_angeles,Broadway Bar & Grill,227,16,60,119,516,148
169,los_angeles,La Luna,239,148,151,262,545,302
170,los_angeles,Pacific Dining Car,524,86,137,653,153,148
171,los_angeles,La Masia,608,408,379,137,86,308
172,los_angeles,Gladstone's 4 Fish,197,60,227,278,75,671
173,los_angeles,Cynthia's,643,186,608,299,222,407
174,los_angeles,Surabul,239,174,553,545,608,146
175,los_angeles,Falafel King,541,398,106,67,523,519
176,los_angeles,Thai Dishes,284,589,523,399,516,106
177,los_angeles,Locanda del Lago,148,262,379,586,650,209
178,los_angeles,Dynasty Room,620,418,116,199,659,576
179,los_angeles,17th Street Cafe,652,288,643,284,78,407
180,los_angeles,CHINOIS ON MAIN,246,307,168,400,199,620
181,los_angeles,MAPLE DRIVE,644,603,586,299,223,164
182,los_angeles,The Shack,423,497,75,28,478,288
183,los_angeles,Sorriso,409,639,492,373,236,217
184,los_angeles,Aunt Kizzy's Back Porch,652,78,569,333,284,286
185,los_angeles,Larry Parker's Beverly Hills Diner,157,28,562,54,95,275
186,los_angeles,BIKINI,223,603,90,405,620,636
187,los_angeles,Tempo,221,432,323,222,219,546
188,los_angeles,Maryland Crab House,643,106,553,65,67,432
189,los_angeles,L'ORANGERIE,564,640,418,168,116,246
190,los_angeles,SADDLE PEAK LODGE,563,659,250,260,283,357
191,los_angeles,Renaissance Supper Club,409,217,449,492,454,253
192,los_angeles,Stroozette,318,508,179,114,75,430
193,los_angeles,La Famiglia,349,597,563,164,223,294
194,los_angeles,Shabu Shabu House,449,238,558,656,181,217
195,los_angeles,TOSCANA,597,595,148,309,364,612
196,los_angeles,Drai's,409,639,558,454,625,373
197,los_angeles,Dal Rae,608,241,597,546,661,186
198,los_angeles,Serravalle,652,284,17,642,146,555
199,los_angeles,The Tower,659,357,620,225,377,218
200,los_angeles,Fama,146,507,545,239,174,543
201,los_angeles,Indigo,643,146,227,543,545,546
202,los_angeles,Crocodile Cafe,227,60,133,16,453,64
203,los_angeles,Pho Hoa,67,541,156,519,582,523
204,los_angeles,Harold & Belle's,635,294,407,597,546,368
205,los_angeles,Rosso e Nero,558,492,675,658,639,585
206,los_angeles,King's Road Cafe,497,489,378,478,318,113
207,los_angeles,Camacho's Cantina,523,278,546,219,25,227
208,los_angeles,Le Petit Moulin,646,652,78,431,329,146
209,los_angeles,Fino,127,661,356,597,434,226
210,los_angeles,Andre's of Beverly Hills,146,642,239,1,134,652
211,los_angeles,555 East,120,620,189,463,368,244
212,los_angeles,Tribeca,103,163,83,13,525,379
213,los_angeles,CHASEN'S,620,116,199,246,659,357
214,los_angeles,Posto,597,349,364,239,603,595
215,los_angeles,L.A. Trattoria,643,612,245,545,597,294
216,los_angeles,Maria's Italian Kitchen,134,284,642,432,221,17
217,los_angeles,Dan Tana's,545,30,209,34,222,232
218,los_angeles,FOUR OAKS,116,199,620,659,168,223
219,los_angeles,Le Petit Bistro,409,373,449,389,558,656
220,los_angeles,Menagerie,4,146,286,516,339,149
221,los_angeles,Gardens,418,620,659,260,116,199
222,los_angeles,Petrelli's,146,17,652,134,70,239
223,los_angeles,Ocean Seafood,186,255,527,545,239,643
224,los_angeles,Russell's,423,91,276,310,633,646
225,los_angeles,Emilio's,608,408,349,379,597,545
226,los_angeles,Chez Jay,167,2,70,265,643,644
227,los_angeles,CHEZ MELANGE,343,175,226,164,661,563
228,los_angeles,Maxwell's Cafe,78,288,652,336,286,318
229,los_angeles,Dino's Italian Inn,158,20,606,585,492,253
230,los_angeles,The Black Whale,78,222,652,565,1,643
231,los_angeles,C'est Fan Fan,558,6,257,600,303,366
232,los_angeles,THE IVY,603,586,644,223,611,299
233,los_angeles,Chin Chin,478,652,106,671,407,133
234,los_angeles,Matteo's Taste of Hoboken,642,380,498,424,134,359
235,los_angeles,Pink's Famous Chili Dogs,398,106,67,519,60,318
236,los_angeles,La Vecchia Cucina,262,1,151,30,545,239
237,los_angeles,Jody Maroni's Sausage Kingdom,67,207,19,227,508,106
238,los_angeles,The Tam O'Shanter,608,308,408,1,222,501
239,los_angeles,Taylor's Prime Steaks,643,407,444,17,608,167
240,los_angeles,PINOT BISTRO,644,636,282,223,620,576
241,los_angeles,Simon & Seafort's,30,2,543,146,643,1
242,los_angeles,Arnie Morton's of Chicago,620,10,120,223,164,116
243,los_angeles,Ed Debevic's,133,60,546,227,75,54
244,los_angeles,Mistral,144,661,437,62,379,655
245,los_angeles,Rosie's BBQ & Grillery,489,421,331,75,227,106
246,los_angeles,Don's Place,106,541,67,222,166,427
247,los_angeles,MICHAEL'S,199,223,187,116,90,405
248,los_angeles,R-23,141,495,595,645,244,178
249,los_angeles,Da Pasquale,115,88,609,53,407,420
250,los_angeles,DIAGHILEV,27,564,640,447,418,105
251,los_angeles,Rosalind's Ethiopian Restaurant,395,546,222,474,284,4
252,los_angeles,The Mandarin,597,52,595,203,364,375
253,los_angeles,RX,603,586,223,368,620,644
254,los_angeles,Le Petit Greek,368,294,10,620,299,29
255,los_angeles,CHECKERS,620,640,418,10,636,223
256,los_angeles,OCEAN STAR,52,612,299,148,174,186
257,los_angeles,Tivoli Cafe,284,314,115,642,336,288
258,los_angeles,Chopstix,75,28,452,489,54,227
259,los_angeles,Papadakis Taverna,661,546,368,563,241,244
260,los_angeles,Market City Caffe,148,34,392,137,488,4
261,los_angeles,Moonlight Tango Cafe,546,379,241,441,163,635
262,los_angeles,Monty's Steakhouse,608,546,379,408,653,543
263,los_angeles,Plum Tree Inn,119,342,568,34,542,516
264,los_angeles,Angkor,407,19,609,423,643,598
265,los_angeles,Tommy Tang's,146,2,516,545,148,4
266,los_angeles,Abiento,409,373,454,238,639,360
267,los_angeles,Gourmet West,174,239,148,146,545,349
268,los_angeles,GRANITA,223,586,620,164,603,418
269,los_angeles,The Rose Cafe,75,78,113,25,156,438
270,los_angeles,RITZ-CARLTON - Marina del Rey,418,90,260,199,223,659
271,los_angeles,Lincoln Bay Cafe,170,527,336,314,174,500
272,los_angeles,La Bamba,409,449,60,454,637,217
273,los_angeles,Celestino,349,595,597,603,551,653
274,los_angeles,CAFE KATSU,407,595,636,148,344,4
275,los_angeles,Original Sonora Cafe,146,4,516,52,660,196
276,los_angeles,Marix Tex Mex Cafe,219,227,25,421,54,60
277,los_angeles,Bamboo,488,137,516,509,255,16
278,los_angeles,Marino,661,597,175,437,463,226
279,los_angeles,Delius,659,348,164,294,218,31
280,los_angeles,The Belvedere,659,620,418,576,223,225
281,los_angeles,Neptune's Net,511,179,78,166,19,508
282,los_angeles,Engine Co. No. 28,650,644,2,586,126,412
283,los_angeles,CA'BREA,595,148,586,229,597,603
284,los_angeles,L'Opera,244,368,466,463,223,120
285,los_angeles,CHAYA BRASSERIE,164,223,644,636,611,250
286,los_angeles,Nicola,372,236,454,492,639,409
287,los_angeles,The Bistro Garden at Coldwater,218,659,418,225,563,495
288,los_angeles,Lula,64,4,523,613,516,494
289,los_angeles,REX IL RISTORANTE,620,418,426,640,187,564
290,los_angeles,Knoll's Black Forest Inn,308,608,597,408,58,309
291,los_angeles,Tra Di Noi,597,229,575,364,309,595
292,los_angeles,Florian,236,81,585,20,492,639
293,los_angeles,Andreas,174,52,368,602,597,575
294,los_angeles,The Main Course,99,459,37,205,517,529
295,los_angeles,Julienne,645,52,133,343,476,612
296,los_angeles,D.J.'s Thai Restaurant,222,53,432,308,233,608
297,los_angeles,Geoffrey's,586,148,314,16,474,349
298,los_angeles,Roscoe's Chicken & Waffles,652,333,78,407,179,106
299,los_angeles,PATINA,644,307,640,105,370,246
300,los_angeles,Nizam Indian Cuisine,558,238,181,449,656,217
301,los_angeles,Cava,625,360,454,449,238,271
302,los_angeles,Authentic Cafe,227,4,476,516,407,60
303,los_angeles,Philippe The Original,44,652,78,489,351,438
304,los_angeles,Pine Avenue Fish House,527,148,146,30,262,543
305,los_angeles,Langer's,19,598,333,131,114,78
306,los_angeles,RITZ-CARLTON - Pasedena,418,357,503,576,469,218
307,los_angeles,The Players,4,516,146,507,601,137
308,los_angeles,El Pollo Inka,511,131,333,78,652,19
309,los_angeles,Cafe Misto,314,642,115,565,170,474
310,los_angeles,Flora Kitchen,521,336,351,275,102,106
311,los_angeles,Musso & Frank,402,621,148,332,527,644
312,los_angeles,Giorgio,349,597,551,337,612,148
313,los_angeles,Teru Sushi,597,86,364,162,241,595
314,los_angeles,La Bruschetta,437,595,226,229,244,189
315,los_angeles,Cardini,603,659,576,556,586,383
316,los_angeles,The Apple Pan,44,407,227,583,133,318
317,los_angeles,The Seashell,597,661,595,563,10,226
318,los_angeles,Matteo's,349,545,586,148,1,137
319,los_angeles,The Flame,654,605,474,547,580,140
320,los_angeles,The Smoke House,408,608,439,206,635,146
321,los_angeles,Empress Pavilion,255,542,392,52,595,509
322,los_angeles,Il Fornaio - LA,148,457,450,612,302,621
323,los_angeles,Angeli Mare,151,262,148,239,545,433
324,los_angeles,Chez Izumi,294,19,598,244,563,636
325,los_angeles,Chan Dara,34,137,523,284,516,552
326,los_angeles,THE IVY AT THE SHORE,586,603,299,644,52,407
327,los_angeles,Tra Fiori,675,492,585,600,253,257
328,los_angeles,PARKWAY GRILL,223,586,620,299,368,164
329,los_angeles,Clay Pit,52,523,278,516,294,34
330,los_angeles,Jacopo's,106,380,398,179,318,493
331,los_angeles,Morton's,644,603,595,10,611,230
332,los_angeles,Tommy's,67,156,519,166,179,497
333,los_angeles,Rosti,12,427,156,166,579,106
334,los_angeles,Johnnie's NY Pizza,106,380,398,318,179,166
335,los_angeles,Gaucho Grill,334,78,652,54,397,106
336,los_angeles,El Coyote,75,227,60,54,489,671
337,los_angeles,Babalu,4,227,516,342,284,527
338,los_angeles,Bombay Palace,553,608,475,87,232,137
339,los_angeles,Hampton's,497,75,489,227,562,423
340,los_angeles,Cutters,227,16,542,568,60,34
341,los_angeles,Marmalade,497,334,75,652,113,493
342,los_angeles,John O'Groats,78,496,652,75,318,407
343,los_angeles,Border Grill,4,146,197,543,148,527
344,los_angeles,Shahrezad,222,474,432,284,53,591
345,los_angeles,Madeo,597,86,349,524,241,546
346,los_angeles,Prado,597,203,364,375,229,241
347,los_angeles,La Rive Gauche,379,174,597,121,146,653
348,los_angeles,THE BISTRO GARDEN,659,223,446,644,250,503
349,los_angeles,Barrio Fiesta,630,78,399,288,286,333
350,los_angeles,The Source,508,318,438,179,207,288
351,los_angeles,La Pergola,558,637,257,181,271,158
352,los_angeles,Camelions,503,223,563,225,116,199
353,los_angeles,Johnny's Pastrami,583,222,44,75,423,78
354,los_angeles,Old Town Bakery & Deli,652,489,113,78,106,562
355,los_angeles,Bistro 45,223,405,503,603,620,586
356,los_angeles,Moun of Tunis,148,137,545,608,146,87
357,los_angeles,Marix Tex Mex Playa,219,227,25,421,54,60
358,los_angeles,Junior's,452,28,75,54,252,378
359,los_angeles,The Original Pantry Cafe,652,78,333,106,131,288
360,los_angeles,Ocean Park Cafe,78,318,131,583,333,106
361,los_angeles,Jackson's,409,585,492,267,628,81
362,los_angeles,RCKENWAGNER,636,223,503,586,563,299
363,los_angeles,Lake Spring Restaurant,609,255,597,443,645,542
364,los_angeles,Koo Koo Roo,67,508,119,288,12,666
365,los_angeles,Trattoria Farfalla,612,52,148,299,227,230
366,los_angeles,Barefoot Bar & Grill,460,174,586,299,198,527
367,los_angeles,Stanley's,222,642,284,432,53,134
368,los_angeles,San Remo,134,642,565,284,221,17
369,los_angeles,La Chaumiere,418,199,620,659,116,428
370,los_angeles,Grill Lyon,212,663,429,287,521,437
371,los_angeles,Duke's,318,75,106,179,78,398
372,los_angeles,Harbor Village,643,299,174,368,609,76
373,los_angeles,Off Vine,661,379,137,174,597,133
374,los_angeles,Hugo's,284,134,642,478,407,288
375,los_angeles,Sofi Estiatorion,379,11,399,13,152,516
376,los_angeles,Trader Vic's,501,21,644,26,446,125
377,los_angeles,Carnegie Deli,75,28,54,452,489,79
378,los_angeles,Far Niente,492,675,271,181,184,217
379,los_angeles,Chaya Venice,644,636,586,603,611,524
380,los_angeles,LE CHARDONNAY,564,223,246,640,418,105
381,los_angeles,Joss,299,611,586,603,223,602
382,los_angeles,Brent's Deli,78,652,288,643,448,336
383,los_angeles,Sabor,290,476,196,635,294,437
384,los_angeles,The Great Greek,608,635,408,206,653,239
385,los_angeles,Chianti,223,603,466,636,199,383
386,los_angeles,Cafe Athens,608,399,635,137,441,546
387,los_angeles,Cinnabar,144,575,375,203,159,602
388,los_angeles,Martha's 22nd Street Grill,656,449,181,217,558,238
389,los_angeles,THE GRILL,636,603,576,223,282,10
390,los_angeles,BERNARD'S,418,620,659,199,116,225
391,los_angeles,Souplantation,452,28,75,378,54,489
392,los_angeles,Pat's,239,148,151,262,545,302
393,los_angeles,Le Chene,661,294,597,52,379,244
394,los_angeles,David Slay's La Veranda,636,223,10,576,524,349
395,los_angeles,New Moon,600,409,236,257,625,267
396,los_angeles,Fritto Misto,284,134,498,642,652,565
397,los_angeles,Johnny Reb's Southern Smokehouse,181,449,238,656,217,558
398,los_angeles,Depot,244,199,368,463,225,188
399,los_angeles,SUSHI NOZAWA,563,636,383,627,142,495
400,los_angeles,Mexica,523,34,399,137,4,630
401,los_angeles,Mon Kee's,427,579,129,12,200,609
402,los_angeles,SPAGO,644,164,612,603,148,86
403,los_angeles,Chez Helene,661,503,223,199,225,226
404,los_angeles,Maurice's Snack 'n Chat,432,53,137,591,222,399
405,los_angeles,CITRUS,246,627,187,370,307,242
406,los_angeles,Cafe La Boheme,4,644,527,30,16,423
407,los_angeles,Hollywood Canteen,148,450,457,667,460,126
408,los_angeles,Cafe Montana,146,4,527,545,151,148
409,los_angeles,Bali Place,106,166,398,559,202,319
410,los_angeles,Gotham Hall,303,409,625,637,236,639
411,los_angeles,Kokomo Cafe,166,106,318,179,508,333
412,los_angeles,Caffe Delfini,597,229,364,575,309,595
413,los_angeles,Killer Shrimp,65,200,227,60,643,508
414,los_angeles,Cassell's,519,106,67,179,227,318
